"StudentID","Dropout","cohort","cohort.term","Marital.Status","Adjusted.Gross.Income","Parent.Adjusted.Gross.Income","Father.s.Highest.Grade.Level","Housing","RegistrationDate","BirthYear","EnrollmentStatus","NumColCredAttemptTransfer","NumColCredAcceptTransfer","HighDeg","MathPlacement","EngPlacement","GatewayMathStatus","GatewayEnglishStatus","complete_DevMath","complete_DevEnglish","final_Complete1","final_GPA","cohort_year","first_term_Major1","final_majorOne","total_Loan","total_Scholarship","total_Work_Study","total_Grant","race","overall_income"
72612,"0","2011-12",1,"Single",0,16303,"Unknown","Off Campus",20110608,1993,1,-2,-2,0,1,1,0,0,1,1,0,3.85,"2011",50,50,3.8750612633917,4.35386816556899,3.95424250943932,4.40301751422228,"nonresident",4.21226752854894
72911,"0","2015-16",1,"Single",24872,0,"Middle School","Off Campus",20150715,1984,2,90,30,0,0,0,0,0,0,0,0,1.81,"2015",52,52,4.17609125905568,0,0,4.09004632245736,"Hispanic",4.39571070903514
73098,"1","2013-14",1,"Married",57777,0,"High School","Off Campus",20130827,1981,2,135,58,0,1,1,0,0,0,0,0,3.46,"2013",51,51,3.48713837547719,0,0,3.10482840365366,"Black",4.76175498788425
73122,"1","2013-14",1,"Single",5756,0,"College","With Parent",20130612,1984,1,-2,-2,0,1,1,0,0,1,1,0,3.32,"2013",43,43,0,0,0,3.75166394626099,"Hispanic",3.76012078526457
73356,"1","2012-13",1,"Single",57630,0,"College","With Parent",20120906,1982,2,75,66,0,0,0,0,0,0,0,0,1.65,"2012",52,52,0,0,0,0,"Asian",4.76064861958136
73979,"0","2015-16",1,"Divorced",62694,0,"High School","Off Campus",20150723,1984,2,38,25,0,1,0,0,0,0,0,0,3.78,"2015",43,43,4.30102999566398,0,0,3.57576498053672,"Hispanic",4.79722597956154
73981,"0","2016-17",1,"Single",7736,0,"Middle School","Off Campus",20160502,1992,2,83,64,2,1,1,0,0,0,0,0,2.86,"2016",43,43,0,0,0,4.09422648522204,"Hispanic",3.88851646107495
74037,"0","2011-12",3,"Single",18959,0,"Unknown","On Campus Housing",20111228,1984,2,88.5,66,2,0,0,0,0,0,0,7,2.81,"2011",45,45,4.62299070481009,0,0,3.99873871625582,"Hispanic",4.27781542657087
74206,"1","2012-13",3,"Single",41310,0,"College","Off Campus",20121219,1985,2,-1,76,2,0,0,0,0,0,0,0,2.83,"2012",51,51,4.02118929906994,0,0,3.13033376849501,"Hispanic",4.61605519497659
74330,"0","2016-17",1,"Unknown",0,0,"Unknown","Unknown",20160801,1985,2,24,15,0,0,0,0,0,0,0,0,3.5,"2016",52,52,0,0,0,0,"Hispanic",0
74496,"1","2011-12",1,"Single",14389,0,"College","Off Campus",20110804,1983,1,-2,-2,0,1,1,0,0,0,1,0,0,"2011",0,0,3.57403126772772,0,0,3.4432629874587,"Unknown",4.15803061259034
74574,"1","2014-15",3,"Married",34209,0,"Middle School","Off Campus",20140124,1984,2,78,54,0,0,0,0,0,0,0,0,0.5,"2014",43,43,3.72015930340596,0,0,0,"Hispanic",4.53414037904243
74582,"0","2015-16",1,"Single",11637,0,"Unknown","Off Campus",20150608,1983,2,58,66,2,0,0,0,0,0,0,0,2.73,"2015",52,52,4.13830269816628,0,0,3.95158034490339,"Hispanic",4.06584103431972
74676,"0","2016-17",1,"Married",57786,0,"Middle School","With Parent",20160801,1984,2,68,66,2,0,0,0,0,0,0,0,3.64,"2016",45,45,3.43136376415899,3.60205999132796,0,3.76454971906447,"Hispanic",4.76182263324384
74741,"1","2014-15",3,"Married",37,0,"High School","Off Campus",20150107,1983,2,66,66,2,0,0,0,0,0,0,0,2.48,"2014",13,13,0,0,0,3.15624619039734,"Asian",1.56820172406699
75173,"0","2011-12",1,"Single",31978,0,"Middle School","Off Campus",20110716,1985,2,54,54,0,0,0,0,0,0,0,8,3.9,"2011",0,0,4.67883692690092,2.69897000433602,3.30102999566398,3.39181692361325,"Unknown",4.50485129818053
75254,"0","2014-15",1,"Single",0,0,"College","Off Campus",20140708,1987,2,0,0,0,0,0,0,0,0,0,8,3.43,"2014",51,51,4.19589965240923,0,0,0,"White",0
75280,"1","2012-13",1,"Single",0,11700,"Unknown","Off Campus",20120801,1994,1,-2,-2,0,1,1,0,0,0,1,0,1.23,"2012",0,0,0,0,0,4.37641269699122,"Hispanic",4.06818586174616
75384,"0","2014-15",1,"Married",65864,0,"Unknown","Off Campus",20140527,1984,2,80,60,2,0,0,0,0,0,0,7,3.13,"2014",45,45,4.40654018043396,0,0,0,"Hispanic",4.81864810240346
75962,"0","2011-12",1,"Single",31070,0,"Unknown","Off Campus",20110720,1984,2,77,66,2,0,0,0,0,0,0,7,3.04,"2011",23,23,4.11394335230684,0,0,3.9836713828602,"Hispanic",4.49234125325497
76299,"1","2014-15",1,"Unknown",0,0,"Unknown","Unknown",20140425,1984,1,-2,-2,0,-1,-1,0,0,0,0,0,4,"2014",-1,-1,0,0,0,0,"Hispanic",0
76515,"0","2014-15",1,"Single",41800,0,"College","Off Campus",20140731,1983,2,88,80,0,0,0,0,0,0,0,7,3.57,"2014",13,13,4.52504480703685,0,0,4.14581771449183,"Hispanic",4.62117628177504
76617,"0","2013-14",1,"Single",0,0,"High School","With Parent",20130826,1984,2,-1,79,0,0,0,0,0,0,0,8,3.26,"2013",51,51,0,0,0,4.05315530296188,"Asian",0
76745,"1","2012-13",3,"Married",40000,0,"College","Off Campus",20121210,1983,2,113,48,0,0,0,0,0,0,0,0,2.95,"2012",52,52,4.52657187285121,0,0,0,"Hispanic",4.60205999132796
76749,"0","2012-13",3,"Single",35181,0,"High School","Off Campus",20121026,1983,2,66.5,62,2,1,1,0,0,0,0,8,2.91,"2012",52,52,4.12221587827283,0,0,2.77959649125782,"Hispanic",4.54630817987157
77162,"1","2011-12",1,"Unknown",0,0,"Unknown","Unknown",20110428,1976,1,-2,-2,0,-1,-1,0,0,0,0,0,2.7,"2011",0,0,0,0,0,0,"Hispanic",0
77379,"1","2012-13",1,"Unknown",0,0,"Unknown","Unknown",20120705,1984,2,115.5,92,0,0,0,0,0,0,0,0,0,"2012",52,52,0,0,0,0,"Asian",0
77779,"0","2012-13",1,"Single",0,57045,"Unknown","With Parent",20120614,1994,1,-2,-2,0,1,1,0,0,1,1,7,3.18,"2012",26,26,4.22401481137286,4.60632438709701,3.13893394025692,3.81077001123436,"Black",4.75621758446726
77852,"0","2012-13",1,"Single",17693,30987,"College","With Parent",20120619,1991,2,0,0,2,0,0,0,0,0,0,8,3.87,"2012",43,43,3.54406804435028,0,0,3.65475393325293,"White",4.68735056955803
77893,"1","2013-14",1,"Single",7000,0,"College","With Parent",20130812,1983,2,76,66,2,0,0,0,0,0,0,0,1.6,"2013",9,9,3.73957234445009,0,0,3.65292288756794,"Hispanic",3.84509804001426
78000,"1","2012-13",1,"Single",16945,0,"Unknown","With Parent",20120606,1985,1,-2,-2,0,1,1,0,0,1,1,0,2.4,"2012",0,0,0,0,0,3.50514997831991,"Unknown",4.2290415731734
78264,"0","2015-16",1,"Separated",9898,0,"Unknown","Off Campus",20150901,1983,2,108,61,0,0,0,0,0,0,0,0,1.66,"2015",13,13,4.21814146815768,0,0,4.29876577226188,"Hispanic",3.99554744947514
78416,"0","2013-14",1,"Married",111497,0,"College","Off Campus",20130725,1984,2,0,0,0,0,0,0,0,0,0,8,3.63,"2013",51,51,4.52666229301046,0,0,0,"White",5.04726318217365
78476,"1","2011-12",1,"Separated",29926,0,"College","Off Campus",20110823,1982,2,92,39,0,0,0,0,0,0,0,0,2.65,"2011",43,43,4.40654018043396,0,0,4.31452027906168,"Asian",4.47604867160061
78607,"0","2013-14",1,"Unknown",0,0,"Unknown","Unknown",20130611,1973,2,-1,96,2,0,0,0,0,0,0,8,3.77,"2013",51,51,0,0,0,0,"Asian",0
79268,"1","2014-15",1,"Single",0,11454,"High School","With Parent",20140603,1992,1,-2,-2,0,1,0,0,0,0,0,0,0.95,"2014",13,13,3.24303804868629,0,0,3.98106938069275,"White",4.05895717877731
79832,"0","2014-15",3,"Single",35597,0,"College","Off Campus",20140115,1979,2,103,78,2,0,0,0,0,0,0,8,3.17,"2014",51,51,4.24919835739111,0,0,3.27346427262135,"Black",4.55141339858115
79897,"0","2014-15",3,"Single",28654,0,"High School","Off Campus",20150112,1981,2,114,78,2,0,0,0,0,0,0,0,2,"2014",52,52,4.20411998265593,0,0,3.5449357658815,"Hispanic",4.45718525655367
80454,"0","2014-15",1,"Single",0,0,"College","With Parent",20140707,1985,2,-1,96,3,0,0,0,0,0,0,8,3.92,"2014",51,51,3.47712125471966,3.84509804001426,0,0,"Unknown",0
81733,"0","2011-12",1,"Married",61105,0,"Unknown","Off Campus",20110907,1978,2,86,66,2,0,0,0,0,0,0,8,3.22,"2011",45,45,4.32221929473392,0,0,3.45362407359145,"Hispanic",4.78607674843511
81990,"0","2015-16",1,"Single",18580,0,"High School","Off Campus",20150629,1962,2,102,66,2,0,0,0,0,0,0,7,3.87,"2015",45,45,4.34242268082221,3.90308998699194,0,3.73957234445009,"Black",4.26904570965762
82094,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150615,1993,2,75,70,2,0,0,0,0,0,0,8,3.69,"2015",51,51,0,0,0,0,"Unknown",0
82180,"1","2014-15",3,"Single",0,0,"High School","Off Campus",20150112,1984,2,89,69,0,0,0,0,0,0,0,0,3.06,"2014",13,13,3.74036268949424,0,0,3.63437649408837,"Hispanic",0
82498,"1","2013-14",1,"Single",0,174618,"High School","With Parent",20130626,1995,1,-2,-2,0,0,1,1,0,0,1,0,1.03,"2013",0,0,3.54406804435028,0,0,0,"Unknown",5.24208900968884
82601,"1","2012-13",1,"Single",0,17187,"High School","On Campus Housing",20120716,1994,1,-2,-2,0,0,1,0,0,0,1,0,1.79,"2012",0,0,3.74036268949424,0,0,4.24897809589265,"Hispanic",4.23520007696928
82611,"0","2011-12",1,"Single",0,187484,"College","With Parent",20110621,1993,1,-2,-2,0,0,1,1,0,0,1,8,2.59,"2011",0,0,3.74036268949424,3.30102999566398,0,0,"Asian",5.27296421068664
82661,"0","2013-14",1,"Single",21929,0,"High School","With Parent",20130820,1986,2,0,0,0,0,0,0,0,0,0,8,3.78,"2013",51,51,4,3.69897000433602,0,0,"White",4.34101882755604
82707,"0","2014-15",1,"Single",0,44945,"Middle School","With Parent",20140408,1995,1,-2,-2,0,1,1,0,0,1,1,0,2.59,"2014",43,43,3.65321251377534,0,0,3.91460756777108,"Hispanic",4.65268138476357
82719,"1","2012-13",1,"Single",0,0,"Unknown","On Campus Housing",20120813,1989,2,79,79,0,0,0,0,0,0,0,0,0,"2012",51,51,2.67486114073781,0,0,3.4432629874587,"Black",0
82810,"0","2015-16",1,"Single",0,22152,"High School","On Campus Housing",20150428,1995,2,58,54,0,0,0,0,0,0,0,0,3.26,"2015",13,13,0,3.60205999132796,3.65321251377534,4.34822695570525,"Unknown",4.34541294273752
84029,"1","2014-15",1,"Single",0,0,"College","Off Campus",20140822,1959,2,76,64.5,0,0,0,0,0,0,0,0,0.83,"2014",43,43,3.8991088581934,0,0,3.7001843296222,"White",0
84038,"0","2015-16",1,"Single",1441,17647,"College","With Parent",20150713,1995,2,36,32,0,1,0,0,1,1,0,0,2.33,"2015",11,11,3.77764427769648,0,0,4.26173854735254,"Unknown",4.28076042632627
84434,"0","2014-15",3,"Single",0,50984,"Unknown","Off Campus",20141022,1992,2,116,96,0,0,0,1,0,0,0,8,3.35,"2014",26,26,0,0,0,4.21210766554766,"Black",4.70743390547181
84495,"0","2013-14",1,"Single",40174,0,"High School","Off Campus",20130626,1986,1,-2,-2,0,1,1,1,0,0,1,0,3.08,"2013",0,0,4.57978359661681,2.39794000867204,0,4.20112389720738,"Unknown",4.60394507523284
84534,"0","2011-12",1,"Single",0,0,"Unknown","Off Campus",20110415,1982,2,66,66,2,0,0,0,0,0,0,8,3.63,"2011",52,52,0,3.60205999132796,0,4.38699807271006,"Hispanic",0
84629,"1","2013-14",3,"Single",26389,0,"High School","Off Campus",20131210,1986,1,-2,-2,0,1,1,0,0,0,1,0,1.37,"2013",16,16,3.57403126772772,0,0,3.64669773129933,"Hispanic",4.42142293312606
84777,"0","2011-12",3,"Married",82826,0,"High School","Off Campus",20111215,1976,2,96,96,2,0,0,0,0,0,0,8,2.52,"2011",13,13,4.26126286879249,0,0,3.34242268082221,"Hispanic",4.91816668804159
85008,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20130128,1985,2,-1,96,0,0,0,0,0,0,0,0,1.74,"2012",52,52,0,0,0,0,"Hispanic",0
85185,"0","2011-12",3,"Single",31078,0,"Middle School","Off Campus",20120119,1984,2,66,66,2,1,1,0,0,0,0,7,3.8,"2011",50,50,4.53466057582844,0,0,0,"Asian",4.49245306235179
85383,"1","2012-13",1,"Married",29283,0,"High School","Off Campus",20120831,1966,2,128,96,0,0,0,1,0,0,0,0,3.97,"2012",26,26,4.48429983934679,0,0,0,"Asian",4.46661556749237
85508,"1","2015-16",1,"Single",113524,0,"High School","Off Campus",20150505,1984,2,64,64,2,0,0,0,0,0,0,0,0,"2015",42,42,3.57403126772772,0,0,0,"Hispanic",5.05508768501568
85862,"0","2016-17",1,"Single",17765,0,"High School","Off Campus",20160906,1984,2,81,65,0,0,0,0,0,0,0,0,2.61,"2016",45,45,3.28735377271475,0,0,3.99365662861546,"Black",4.24956521182535
85921,"0","2016-17",1,"Single",28565,0,"High School","On Campus Housing",20160908,1985,2,141,96,3,0,0,0,0,0,0,0,3.87,"2016",54,54,4.09691001300806,0,0,3.26997967664532,"Hispanic",4.45583422839657
86016,"1","2014-15",1,"Single",0,164804,"College","Off Campus",20140811,1995,1,-2,-2,0,1,1,0,1,1,0,0,2.17,"2014",43,43,3.74036268949424,0,0,0,"Hispanic",5.21696774836137
86286,"1","2014-15",1,"Single",56716,0,"High School","Off Campus",20140903,1985,2,40,24,0,0,0,0,0,0,0,0,2.84,"2014",52,52,4.40786658303078,0,0,0,"Hispanic",4.75370559383959
86327,"1","2013-14",1,"Single",20147,0,"Unknown","Off Campus",20130530,1985,2,84,56,0,0,0,0,0,0,0,0,2.15,"2013",42,42,4.27581792787754,0,0,4.20197034234905,"Black",4.30421038643523
86356,"1","2013-14",1,"Single",16721,0,"Unknown","Off Campus",20130827,1984,2,76,65,2,0,0,0,0,0,0,0,0,"2013",45,45,0,0,0,3.24870873560092,"White",4.22326224687663
86489,"1","2011-12",1,"Single",0,0,"Unknown","With Parent",20110607,1992,1,-2,-2,0,1,1,0,0,1,1,0,0,"2011",0,0,0,0,0,3.80407124888566,"Unknown",0
86606,"0","2013-14",3,"Single",19065,0,"Unknown","Off Campus",20140121,1984,2,121,66,0,0,0,0,0,0,0,7,2.35,"2013",26,26,4.46821436276855,0,0,4.07371835034612,"White",4.28023680960969
86687,"0","2016-17",1,"Single",4650,0,"High School","Off Campus",20160505,1985,2,105,66,2,0,0,0,0,0,0,0,3.3,"2016",45,45,3.43933269383026,0,0,1.66275783168157,"Hispanic",3.66745295288995
87750,"1","2011-12",3,"Single",5175,0,"College","Off Campus",20111215,1984,2,124,69,0,0,0,1,0,0,0,0,2.5,"2011",23,23,4.15381486434453,0,0,4.25020035967899,"Hispanic",3.71391035412896
87767,"1","2011-12",1,"Single",40596,0,"Middle School","Off Campus",20110622,1985,2,47,29,0,0,0,1,0,0,0,0,3.3,"2011",43,43,4.32411776265943,0,0,0,"Hispanic",4.60848324383561
88234,"0","2013-14",1,"Unknown",0,0,"Unknown","Unknown",20130819,1984,2,81,62,2,0,0,0,0,0,0,8,2.71,"2013",52,52,0,0,0,0,"Hispanic",0
88237,"0","2014-15",1,"Single",0,90803,"College","With Parent",20140424,1995,1,-2,-2,0,0,1,1,1,0,0,0,3.75,"2014",0,0,3.92941892571429,4.23044892137827,0,0,"Hispanic",4.95810019722068
88283,"1","2013-14",1,"Single",0,0,"Unknown","Off Campus",20130903,1985,2,68,59,0,1,1,0,0,0,0,0,2.58,"2013",0,0,4.30102999566398,0,0,3.75158700508231,"White",0
88404,"0","2011-12",3,"Single",0,0,"Middle School","Off Campus",20120109,1984,2,86,62,2,0,0,0,0,0,0,8,2.85,"2011",43,43,4.43536650661266,0,0,4.30595294496051,"Black",0
88464,"0","2015-16",1,"Single",49725,0,"College","Off Campus",20150624,1980,2,90,66,2,0,0,0,0,0,0,8,2.91,"2015",43,43,4.27763213161403,0,0,3.42700708240824,"Asian",4.69657479179647
89146,"1","2012-13",1,"Married",43754,0,"High School","Off Campus",20120626,1976,2,75,66,2,0,0,0,0,0,0,0,3.41,"2012",51,51,4.10551018476997,0,2.60205999132796,0,"Black",4.64101776246733
89559,"0","2013-14",1,"Married",76842,0,"High School","Off Campus",20130703,1985,2,134,89,0,0,0,0,0,0,0,8,3.87,"2013",51,51,4.16879202031418,0,0,3.44978684698577,"Black",4.88559865990725
89707,"1","2012-13",3,"Unknown",0,0,"Unknown","Unknown",20130117,1985,2,55,66,2,0,0,0,0,0,0,0,3.33,"2012",52,52,0,0,0,0,"Unknown",0
89912,"1","2011-12",1,"Married",89352,0,"High School","Off Campus",20110718,1976,2,15,12,0,0,0,0,0,0,0,0,3.42,"2011",54,54,3.77815125038364,0,0,0,"Black",4.95110427793
89977,"0","2013-14",3,"Single",83613,0,"College","Off Campus",20131213,1984,2,101,60,2,0,0,0,0,0,0,0,3.74,"2013",51,51,0,0,0,0,"Unknown",4.92227380601964
90004,"0","2012-13",1,"Single",6569,0,"Unknown","Off Campus",20120718,1991,2,50.2,28,0,0,0,0,0,0,0,7,3.25,"2012",42,42,4.42642992519393,0,0,4.46013076369595,"Hispanic",3.81749926186776
90127,"0","2012-13",3,"Single",38907,0,"High School","Off Campus",20121127,1985,2,95.5,66,2,0,0,0,0,0,0,7,3.15,"2012",13,13,4.41077723337721,0,0,0,"Hispanic",4.59002774497298
90177,"1","2013-14",1,"Single",9391,41292,"College","With Parent",20130410,1993,1,-2,-2,0,1,1,0,0,0,1,0,0,"2013",11,11,0,0,0,3.34278970193801,"Hispanic",4.70486231349012
90356,"0","2015-16",3,"Married",54657,0,"Unknown","Off Campus",20160105,1985,2,67,64,0,0,0,1,0,0,0,0,2.11,"2015",52,52,4.25527250510331,0,0,3.81809386914664,"Black",4.73764579056189
90481,"1","2012-13",3,"Single",4196,0,"Unknown","Off Campus",20130125,1985,2,126,74,0,0,0,0,0,0,0,0,3.05,"2012",51,51,3.96614173273903,0,0,3.61794343482897,"Black",3.62283547952152
90509,"0","2015-16",3,"Single",11516,97377,"College","With Parent",20160107,1992,2,63,63,2,0,0,0,0,0,0,0,3.09,"2015",50,50,4.18906900939932,0,0,2.97726621242729,"Black",5.03699996277613
90757,"0","2012-13",1,"Single",0,0,"High School","Off Campus",20120830,1983,2,15,15,0,0,0,0,0,0,0,7,3.14,"2012",0,0,4.84419127985878,0,0,4.61401085738736,"Hispanic",0
90921,"0","2012-13",1,"Single",22576,0,"Middle School","With Parent",20120619,1985,2,65,65,2,0,0,0,0,0,0,7,3.92,"2012",9,9,4.45484486000851,2.47712125471966,0,3.40739090447073,"Black",4.35364699641027
90940,"1","2011-12",1,"Single",32321,0,"High School","Off Campus",20110824,1985,2,78,66,2,0,0,0,0,0,0,0,1.7,"2011",52,52,3.8750612633917,0,0,3.74429298312268,"Black",4.50948478922394
91108,"1","2012-13",1,"Single",1626,0,"Unknown","Off Campus",20120412,1984,1,-2,-2,0,1,1,0,0,0,1,0,2.82,"2012",42,42,3.54406804435028,0,0,4.06595298031387,"White",3.21112054125805
91158,"0","2012-13",1,"Single",68871,0,"College","Off Campus",20120731,1984,2,0,0,0,0,0,0,0,0,0,8,3.91,"2012",51,51,4.24303804868629,0,0,0,"White",4.83803638894334
91417,"0","2013-14",1,"Single",25887,0,"High School","Off Campus",20130528,1986,2,71,39,0,0,0,0,0,0,0,8,3.86,"2013",51,51,0,0,0,0,"Asian",4.41308172370883
91430,"1","2014-15",1,"Single",0,151626,"Middle School","With Parent",20140829,1993,2,29,25,0,0,0,1,0,0,0,0,1,"2014",52,52,3.77815125038364,0,0,0,"Hispanic",5.18077367813217
91990,"1","2013-14",3,"Single",9664,0,"High School","With Parent",20140114,1983,1,-2,-2,3,-1,-1,0,0,0,0,0,3.23,"2013",0,0,0,0,0,0,"White",3.98515692127706
92333,"0","2016-17",1,"Unknown",0,0,"Unknown","Unknown",20160602,1985,2,99,70,2,0,0,0,0,0,0,0,3.52,"2016",51,51,0,0,0,0,"Hispanic",0
92847,"0","2013-14",1,"Unknown",0,0,"Unknown","Unknown",20130909,1987,2,80,66,2,0,0,0,0,0,0,0,3.84,"2013",13,13,0,0,0,0,"Hispanic",0
93036,"1","2013-14",1,"Single",0,29346,"Unknown","With Parent",20130820,1995,1,-2,-2,0,0,0,1,0,0,0,0,2.9,"2013",26,26,0,3.60205999132796,0,4.46416154169893,"Hispanic",4.46754891320493
93624,"0","2014-15",1,"Single",0,77010,"College","With Parent",20140612,1996,1,-2,-2,0,0,0,1,0,0,0,0,3.17,"2014",26,26,0,3.69897000433602,0,0,"Unknown",4.88654712339111
93706,"1","2013-14",1,"Divorced",44976,0,"Unknown","Off Campus",20130815,1967,2,-1,72,2,0,0,0,0,0,0,0,4,"2013",43,43,4.21098697383215,0,0,3.3059958827708,"Hispanic",4.65298082826337
94030,"1","2013-14",1,"Unknown",0,0,"Unknown","Unknown",20130904,1981,1,-2,-2,0,-1,-1,0,0,0,0,0,4,"2013",0,0,0,0,0,0,"White",0
94180,"0","2011-12",3,"Divorced",15131,0,"High School","Off Campus",20120112,1957,2,95,87,2,0,0,0,0,0,0,8,3.97,"2011",51,51,0,3.39794000867204,0,3.96538987021512,"White",4.17986763127041
94446,"1","2013-14",1,"Unknown",0,0,"Unknown","Unknown",20130708,1990,2,105,79,0,0,0,0,0,0,0,0,3.85,"2013",51,51,0,0,0,0,"Unknown",0
94475,"0","2013-14",1,"Single",0,109648,"College","With Parent",20130612,1990,2,129,79,0,0,0,0,0,0,0,8,3.94,"2013",51,51,4.22479195649268,3.69897000433602,0,0,"Asian",5.04000071447332
94504,"0","2014-15",1,"Single",0,262618,"Unknown","With Parent",20140521,1997,1,-2,-2,0,-1,-1,1,0,0,0,0,3.23,"2014",26,26,3.82930377283102,4.47525921209539,0,0,"Black",5.41932448958578
94603,"0","2011-12",1,"Unknown",0,0,"Unknown","Unknown",20110822,1990,2,77,66,2,0,0,0,0,0,0,7,3.39,"2011",54,54,0,0,0,0,"Black",0
94757,"0","2012-13",3,"Single",0,0,"College","With Parent",20121129,1985,2,69,63,0,0,0,0,0,0,0,7,3.26,"2012",23,23,0,0,0,4.42286877543325,"White",0
94768,"0","2012-13",1,"Unknown",0,0,"Unknown","Unknown",20120731,1986,2,66,66,2,0,0,0,0,0,0,7,3.81,"2012",42,42,0,0,0,0,"Unknown",0
94804,"0","2011-12",1,"Married",35606,0,"College","Off Campus",20110908,1978,2,0,0,2,0,0,0,0,0,0,8,3.25,"2011",52,52,0,0,0,4.17469928837078,"nonresident",4.55152318750459
94834,"0","2012-13",1,"Single",0,38221,"College","With Parent",20120420,1994,1,-2,-2,0,1,1,0,0,1,1,0,1.96,"2012",11,11,4.63287215396667,0,3.60205999132796,4.47604867160061,"Black",4.58230204558662
95109,"0","2016-17",1,"Single",44429,0,"College","Off Campus",20160720,1986,2,0,0,0,0,0,0,0,0,0,8,3.88,"2016",51,51,4.59659709562646,3.07493706124917,0,0,"Unknown",4.64766653832821
100034,"0","2012-13",1,"Married",22582,0,"High School","Off Campus",20120717,1977,2,0,0,0,0,0,0,0,0,0,7,2.75,"2012",16,16,4.39794000867204,0,0,3.67209785793572,"Hispanic",4.3537624030672
100947,"1","2014-15",3,"Divorced",74777,0,"Middle School","Off Campus",20141111,1975,2,115,86,0,0,0,0,0,0,0,0,3.37,"2014",51,51,3.79588001734408,0,0,0,"White",4.8737680375823
100951,"1","2013-14",1,"Single",0,0,"Unknown","Off Campus",20130822,1980,2,65,65,2,0,0,0,0,0,0,0,1.28,"2013",13,13,4.10551018476997,0,0,3.75488322825217,"Hispanic",0
101541,"0","2014-15",1,"Single",45848,0,"High School","Off Campus",20140408,1978,2,70,65,2,0,0,0,0,0,0,8,3.5,"2014",43,43,4.36172783601759,0,0,3.99224414404677,"Black",4.66132039544969
102239,"0","2014-15",3,"Single",20278,0,"High School","Off Campus",20141216,1980,1,-2,-2,0,1,1,0,1,1,0,0,2.5,"2014",13,13,4.29003461136252,0,3.30102999566398,4.40077967651297,"Black",4.30702511871867
102573,"0","2015-16",3,"Unknown",0,0,"Unknown","Unknown",20151215,1974,2,150,86,2,0,0,0,0,0,0,0,3.8,"2015",51,51,0,0,0,0,"White",0
103021,"1","2012-13",3,"Single",26650,0,"Middle School","Off Campus",20121212,1980,1,-2,-2,0,1,1,0,0,0,1,0,1.15,"2012",0,0,3.39794000867204,0,0,3.32735893438633,"Black",4.42569721336259
103022,"0","2011-12",3,"Single",19207,0,"College","Off Campus",20111028,1979,2,46.5,24,0,0,0,0,0,0,0,8,3.51,"2011",0,0,4.63093611906419,0,0,3.93801909747621,"Asian",4.28345953637699
103194,"0","2012-13",1,"Single",0,0,"Unknown","Off Campus",20120731,1977,2,70,66,2,0,0,0,0,0,0,7,2.82,"2012",23,23,4.58827170684233,0,0,4.11753643271034,"Black",0
103306,"0","2011-12",1,"Single",52669,0,"High School","Off Campus",20110803,1980,2,48,43,0,0,0,0,0,0,0,8,3.3,"2011",51,51,4.4983105537896,0,0,0,"Hispanic",4.72155507270332
104072,"0","2011-12",1,"Single",31546,0,"High School","Off Campus",20110503,1981,2,-1,83,0,0,0,0,0,0,0,8,3.73,"2011",51,51,4.31099052713458,0,0,0,"White",4.4989442989824
104377,"0","2011-12",3,"Single",0,0,"High School","Off Campus",20111122,1963,2,116,43,0,0,0,0,0,0,0,7,2.71,"2011",0,0,4.42324587393681,0,3.30102999566398,3.82898195400792,"Asian",0
105041,"1","2011-12",1,"Single",6871,0,"Middle School","Off Campus",20110517,1978,2,43,40,0,0,0,0,0,0,0,0,2.35,"2011",52,52,3.54406804435028,0,0,4.06400848653172,"Hispanic",3.83701994854091
105055,"0","2013-14",1,"Single",31006,0,"Unknown","Off Campus",20130905,1980,2,79,69,0,0,0,0,0,0,0,8,3.17,"2013",52,52,4.55589213994458,0,0,4.39157019541822,"Black",4.49144574269727
105566,"0","2011-12",1,"Married",61192,0,"Middle School","Off Campus",20110817,1968,2,68,66,2,0,0,0,0,0,0,7,3.61,"2011",16,16,4.36541310007618,0,0,3.73535933300171,"Hispanic",4.78669464791424
105953,"0","2011-12",1,"Single",24113,0,"Unknown","Off Campus",20110615,1981,2,93.8,60,0,0,0,0,0,0,0,8,2.52,"2011",0,0,4.68189219100518,0,0,4.09384176691213,"Unknown",4.38225124614658
106126,"1","2012-13",3,"Single",11261,0,"Unknown","Off Campus",20130122,1981,2,16,16,0,0,0,0,0,0,0,0,0.23,"2012",0,0,4.10693845073818,0,0,3.63326641115542,"Black",4.05157695847254
