"StudentID","Dropout","cohort","cohort.term","Marital.Status","Adjusted.Gross.Income","Parent.Adjusted.Gross.Income","Father.s.Highest.Grade.Level","Mother.s.Highest.Grade.Level","Housing","X2012.Loan","X2012.Scholarship","X2012.Work.Study","X2012.Grant","X2013.Loan","X2013.Scholarship","X2013.Work.Study","X2013.Grant","X2014.Loan","X2014.Scholarship","X2014.Work.Study","X2014.Grant","X2015.Loan","X2015.Scholarship","X2015.Work.Study","X2015.Grant","X2016.Loan","X2016.Scholarship","X2016.Work.Study","X2016.Grant","X2017.Loan","X2017.Scholarship","X2017.Work.Study","X2017.Grant"
76617,0,"2013-14",1,"Single",0,0,"High School","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,4940,0,0,0,6362,0,0,0,0,0,0,0,0
76745,1,"2012-13",3,"Married",40000,0,"College","College","Off Campus",0,0,0,0,4250,0,0,0,5250,0,0,0,6064,0,0,0,9563,0,0,0,8491,0,0,0
76749,0,"2012-13",3,"Single",35181,0,"High School","High School","Off Campus",0,0,0,0,2750,0,0,0,0,0,0,0,10500,0,0,602,0,0,0,0,0,0,0,0
77162,1,"2011-12",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77379,1,"2012-13",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77779,0,"2012-13",1,"Single",0,57045,"Unknown","College","With Parent",0,0,0,0,1263,10421.8,0,1816,0,10653.3,0,1832,3787,8041,1377,2820,4200,11278.6,0,0,7500,0,0,0
77852,0,"2012-13",1,"Single",17693,30987,"College","College","With Parent",0,0,0,0,3500,0,0,4516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77893,1,"2013-14",1,"Single",7000,0,"College","College","With Parent",0,0,0,0,0,0,0,0,2112,0,0,2822,0,0,0,0,0,0,0,0,3378,0,0,1675
78000,1,"2012-13",1,"Single",16945,0,"Unknown","High School","With Parent",0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78264,0,"2015-16",1,"Separated",9898,0,"Unknown","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,11815,9025,0,0,8081
78416,0,"2013-14",1,"Married",111497,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,33625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78476,1,"2011-12",1,"Separated",29926,0,"College","College","Off Campus",7500,0,0,5550,10500,0,0,5550,7500,0,0,9531,0,0,0,0,0,0,0,0,0,0,0,0
78607,0,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79268,1,"2014-15",1,"Single",0,11454,"High School","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,9573.47,0,0,0,0,0,0,0,0
79832,0,"2014-15",3,"Single",35597,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,1877,6250,0,0,0,0,0,0,0
79897,0,"2014-15",3,"Single",28654,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,2866,10500,0,0,641,1000,0,0,0
80454,0,"2014-15",1,"Single",0,0,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,3000,7000,0,0,0,0,0,0,0,0,0,0
81733,0,"2011-12",1,"Married",61105,0,"Unknown","High School","Off Campus",0,0,0,278,0,0,0,0,0,0,0,0,10500,0,0,0,10500,0,0,2564,0,0,0,0
81990,0,"2015-16",1,"Single",18580,0,"High School","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,4000,0,2925,12500,4000,0,2565
82094,0,"2015-16",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82180,1,"2014-15",3,"Single",0,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865,5500,0,0,1444,0,0,0,0
82498,1,"2013-14",1,"Single",0,174618,"High School","College","With Parent",0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82601,1,"2012-13",1,"Single",0,17187,"High School","High School","On Campus Housing",0,0,0,0,5500,0,0,11740,0,0,0,6001,0,0,0,0,0,0,0,0,0,0,0,0
82611,0,"2011-12",1,"Single",0,187484,"College","College","With Parent",5500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82661,0,"2013-14",1,"Single",21929,0,"High School","College","With Parent",0,0,0,0,0,0,0,0,10000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82707,0,"2014-15",1,"Single",0,44945,"Middle School","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6020,0,0,0,2195,4500,0,0,0
82719,1,"2012-13",1,"Single",0,0,"Unknown","College","On Campus Housing",0,0,0,0,473,0,0,2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82810,0,"2015-16",1,"Single",0,22152,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1500,12255,0,2000,3000,10041
84029,1,"2014-15",1,"Single",0,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,7927,0,0,5014,0,0,0,0,0,0,0,0
84038,0,"2015-16",1,"Single",1441,17647,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12105,5993,0,0,6165
84434,0,"2014-15",3,"Single",0,50984,"Unknown","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3442,0,0,0,12855,0,0,0,0
84495,0,"2013-14",1,"Single",40174,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,4895,7500,0,0,5730,10500,250,0,0,12500,0,0,5265
84534,0,"2011-12",1,"Single",0,0,"Unknown","High School","Off Campus",0,2000,0,11988,0,2000,0,12390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84629,1,"2013-14",3,"Single",26389,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,3750,0,0,4433,0,0,0,0,0,0,0,0,0,0,0,0
84777,0,"2011-12",3,"Married",82826,0,"High School","Middle School","Off Campus",5750,0,0,0,12500,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85008,1,"2012-13",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85185,0,"2011-12",3,"Single",31078,0,"Middle School","Middle School","Off Campus",2750,0,0,0,10500,0,0,0,10500,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0
85383,1,"2012-13",1,"Married",29283,0,"High School","Middle School","Off Campus",0,0,0,0,9500,0,0,0,10500,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0
85508,1,"2015-16",1,"Single",113524,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0
85862,0,"2016-17",1,"Single",17765,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938,0,0,9855
85921,0,"2016-17",1,"Single",28565,0,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,1862
86016,1,"2014-15",1,"Single",0,164804,"College","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0
86286,1,"2014-15",1,"Single",56716,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,0,4712,0,0,0,11366,0,0,0
86327,1,"2013-14",1,"Single",20147,0,"Unknown","College","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,7003,10500,0,0,6030,872,0,0,2888,0,0,0,0
86356,1,"2013-14",1,"Single",16721,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,1773,0,0,0,0,0,0,0,0,0,0,0,0
86489,1,"2011-12",1,"Single",0,0,"Unknown","Unknown","With Parent",0,0,0,6369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86606,0,"2013-14",3,"Single",19065,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,7834,0,0,5169,5500,0,0,3581,10500,0,0,3100,5557,0,0,0
86687,0,"2016-17",1,"Single",4650,0,"High School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750,0,0,46
87750,1,"2011-12",3,"Single",5175,0,"College","Unknown","Off Campus",0,0,0,0,0,0,0,1600,11200,0,0,6705,0,0,0,9486,0,0,0,0,3050,0,0,0
87767,1,"2011-12",1,"Single",40596,0,"Middle School","High School","Off Campus",9500,0,0,0,10500,0,0,0,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88234,0,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88237,0,"2014-15",1,"Single",0,90803,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,3500,6000,0,0,3500,5000,0,0,1500,6000,0,0
88283,1,"2013-14",1,"Single",0,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,5644,12500,0,0,0,0,0,0,0,0,0,0,0
88404,0,"2011-12",3,"Single",0,0,"Middle School","Middle School","Off Campus",4250,0,0,2775,10500,0,0,11097,12500,0,0,6356,0,0,0,0,0,0,0,0,0,0,0,0
88464,0,"2015-16",1,"Single",49725,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,0,6451,0,0,2673.05
89146,1,"2012-13",1,"Married",43754,0,"High School","High School","Off Campus",0,0,0,0,7500,0,400,0,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89559,0,"2013-14",1,"Married",76842,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,9500,0,0,1647,5250,0,0,1170,0,0,0,0,0,0,0,0
89707,1,"2012-13",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89912,1,"2011-12",1,"Married",89352,0,"High School","High School","Off Campus",6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89977,0,"2013-14",3,"Single",83613,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90004,0,"2012-13",1,"Single",6569,0,"Unknown","College","Off Campus",0,0,0,0,7500,0,0,5550,10500,0,0,11183,8695,0,0,12116,0,0,0,0,0,0,0,0
90127,0,"2012-13",3,"Single",38907,0,"High School","High School","Off Campus",0,0,0,0,3750,0,0,0,9500,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,0
90177,1,"2013-14",1,"Single",9391,41292,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,2201.86,0,0,0,0,0,0,0,0,0,0,0,0
90356,0,"2015-16",3,"Married",54657,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,2713,12500,0,0,3865
90481,1,"2012-13",3,"Single",4196,0,"Unknown","Unknown","Off Campus",0,0,0,0,5500,0,0,971,3750,0,0,3178,0,0,0,0,0,0,0,0,0,0,0,0
90509,0,"2015-16",3,"Single",11516,97377,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,9955,0,0,949
90757,0,"2012-13",1,"Single",0,0,"High School","Middle School","Off Campus",0,0,0,0,25790,0,0,10800,15000,0,0,5645,14791,0,0,12416,14273,0,0,12255,0,0,0,0
90921,0,"2012-13",1,"Single",22576,0,"Middle School","High School","With Parent",0,0,0,0,7500,0,0,0,10500,0,0,1295,10500,300,0,1260,0,0,0,0,0,0,0,0
90940,1,"2011-12",1,"Single",32321,0,"High School","High School","Off Campus",7500,0,0,5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91108,1,"2012-13",1,"Single",1626,0,"Unknown","Unknown","Off Campus",0,0,0,0,3500,0,0,11640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91158,0,"2012-13",1,"Single",68871,0,"College","College","Off Campus",0,0,0,0,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91417,0,"2013-14",1,"Single",25887,0,"High School","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91430,1,"2014-15",1,"Single",0,151626,"Middle School","Middle School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0
91990,1,"2013-14",3,"Single",9664,0,"High School","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92333,0,"2016-17",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92847,0,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93036,1,"2013-14",1,"Single",0,29346,"Unknown","College","With Parent",0,0,0,0,0,0,0,0,0,4000,0,4197,0,0,0,12066,0,0,0,12855,0,0,0,0
93624,0,"2014-15",1,"Single",0,77010,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0
93706,1,"2013-14",1,"Divorced",44976,0,"Unknown","College","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,2023,8755,0,0,0,0,0,0,0,0,0,0,0
94030,1,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94180,0,"2011-12",3,"Divorced",15131,0,"High School","Middle School","Off Campus",0,0,0,2776,0,2500,0,6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94446,1,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94475,0,"2013-14",1,"Single",0,109648,"College","College","With Parent",0,0,0,0,0,0,0,0,16780,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94504,0,"2014-15",1,"Single",0,262618,"Unknown","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,10903,0,0,0,11228.6,0,0,6750,7740.05,0,0
94603,0,"2011-12",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94757,0,"2012-13",3,"Single",0,0,"College","College","With Parent",0,0,0,0,0,0,0,5100,0,0,0,10335,0,0,0,11042,0,0,0,0,0,0,0,0
94768,0,"2012-13",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94804,0,"2011-12",1,"Married",35606,0,"College","College","Off Campus",0,0,0,5550,0,0,0,9402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94834,0,"2012-13",1,"Single",0,38221,"College","College","With Parent",0,0,0,0,8807,0,0,2475,16134,0,0,5515,10500,0,2000,3788,7500,0,2000,5775,0,0,0,12373
95109,0,"2016-17",1,"Single",44429,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39500,1188.33,0,0
100034,0,"2012-13",1,"Married",22582,0,"High School","High School","Off Campus",0,0,0,0,12500,0,0,1247,12500,0,0,3453,0,0,0,0,0,0,0,0,0,0,0,0
100947,1,"2014-15",3,"Divorced",74777,0,"Middle School","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,6250,0,0,0,0,0,0,0,0,0,0,0
100951,1,"2013-14",1,"Single",0,0,"Unknown","High School","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,2823,5250,0,0,2864,0,0,0,0,0,0,0,0
101541,0,"2014-15",1,"Single",45848,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,6130,10500,0,0,3693,0,0,0,0
102239,0,"2014-15",3,"Single",20278,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,6966,7500,0,2000,5775,8500,0,0,12423
102573,0,"2015-16",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103021,1,"2012-13",3,"Single",26650,0,"Middle School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,2125
103022,0,"2011-12",3,"Single",19207,0,"College","College","Off Campus",4750,0,0,1000,8500,0,0,2900,8500,0,0,2295,10500,0,0,1480,10500,0,0,995,0,0,0,0
103194,0,"2012-13",1,"Single",0,0,"Unknown","High School","Off Campus",0,0,0,0,7500,0,0,7570,12500,0,0,5538,12500,0,0,0,6250,0,0,0,0,0,0,0
103306,0,"2011-12",1,"Single",52669,0,"High School","High School","Off Campus",9500,0,0,0,11500,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104072,0,"2011-12",1,"Single",31546,0,"High School","High School","Off Campus",10500,0,0,0,9964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104377,0,"2011-12",3,"Single",0,0,"High School","Middle School","Off Campus",0,0,0,6745,10500,0,0,0,5500,0,0,0,10500,0,2000,0,0,0,0,0,0,0,0,0
105041,1,"2011-12",1,"Single",6871,0,"Middle School","Middle School","Off Campus",3500,0,0,11588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105055,0,"2013-14",1,"Single",31006,0,"Unknown","High School","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,0,12500,0,0,7870,10500,0,0,11421,5466,0,0,5345
105566,0,"2011-12",1,"Married",61192,0,"Middle School","Middle School","Off Campus",8500,0,0,1125,10500,0,0,2900,4196,0,0,1412,0,0,0,0,0,0,0,0,0,0,0,0
105953,0,"2011-12",1,"Single",24113,0,"Unknown","High School","Off Campus",9500,0,0,7762,12500,0,0,4650,12500,0,0,0,6250,0,0,0,7322,0,0,0,0,0,0,0
106126,1,"2012-13",3,"Single",11261,0,"Unknown","Unknown","Off Campus",0,0,0,0,5292,0,0,0,0,0,0,0,7500,0,0,4298,0,0,0,0,0,0,0,0
106959,1,"2011-12",3,"Single",21665,0,"High School","High School","Off Campus",0,0,0,5794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107081,0,"2011-12",1,"Single",19574,0,"Unknown","Unknown","Off Campus",3500,0,0,7987,5500,0,0,3469,12500,0,0,7193,10500,0,0,2243,0,0,0,0,0,0,0,0
107508,0,"2015-16",3,"Divorced",0,0,"Unknown","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,1444,12500,0,0,4962
107547,1,"2013-14",1,"Single",44638,0,"High School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107749,1,"2011-12",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107859,0,"2015-16",1,"Divorced",9728,0,"Unknown","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,10089,18500,0,0,2438
108871,1,"2014-15",3,"Single",22155,0,"Middle School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,590,0,0,0,0,0,0,0,0
108910,0,"2013-14",1,"Single",39402,0,"Unknown","College","Off Campus",0,0,0,0,0,0,0,0,10500,0,0,0,12500,0,0,0,12500,0,0,0,12500,0,0,0
109555,0,"2015-16",1,"Married",13112,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12255,0,0,0,9163
110104,1,"2013-14",3,"Married",28938,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6058,0,0,0,0,0,0,0,0
110857,1,"2012-13",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122646,1,"2012-13",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124121,0,"2012-13",1,"Single",16062,89246,"College","College","Off Campus",0,0,0,0,7500,0,0,3500,10500,0,0,1795,5250,0,0,3880,0,0,0,0,0,0,0,0
124131,1,"2011-12",1,"Single",0,98748,"College","College","With Parent",14662,0,0,0,8000,0,0,0,0,0,0,0,10000,0,0,0,12000,0,0,0,15000,0,0,0
124335,0,"2014-15",3,"Single",0,105990,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,5510,0,0,0,5500,0,0,2888,2269,0,0,3508
124396,1,"2011-12",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124473,1,"2012-13",1,"Single",10844,0,"College","College","With Parent",0,0,0,0,2000,0,0,11790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124550,1,"2011-12",3,"Single",0,52560,"College","College","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124858,0,"2012-13",3,"Single",5895,0,"College","College","With Parent",0,0,0,0,6250,0,0,0,10500,0,0,0,9750,0,0,0,0,0,0,0,0,0,0,0
124882,0,"2012-13",1,"Single",1104,44643,"High School","High School","With Parent",0,0,0,0,0,0,3000,4494,0,0,2000,6315,0,0,3000,3280,0,0,2000,0,0,0,0,1784
124916,0,"2012-13",1,"Single",2158,0,"College","College","With Parent",0,0,0,0,0,0,0,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125543,1,"2014-15",1,"Single",0,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,5730,0,0,0,0,0,0,0,0
126039,1,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134390,1,"2012-13",1,"Single",29328,0,"Unknown","High School","Off Campus",0,0,0,0,4250,0,0,5895,0,0,0,0,10500,0,0,5730,10500,0,0,5292.8,12500,0,0,0
142803,0,"2011-12",1,"Single",49970,0,"High School","High School","Off Campus",7500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153266,0,"2012-13",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195199,0,"2011-12",1,"Divorced",26884,0,"Unknown","High School","Off Campus",0,0,0,0,5000,0,0,0,10500,0,0,0,8644,0,0,0,2750,0,0,0,0,0,0,0
195259,1,"2015-16",1,"Separated",35256,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888,0,0,0,0
195362,1,"2011-12",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195466,1,"2011-12",1,"Divorced",43169,0,"Middle School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200290,0,"2014-15",1,"Single",20246,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,4713,12500,0,0,0,11762,0,0,0
200344,0,"2013-14",3,"Single",26957,0,"High School","College","Off Campus",0,0,0,0,0,0,0,0,3750,0,0,2117,8500,0,0,4298,8500,0,0,3994,12500,0,0,4362
200493,0,"2014-15",1,"Single",1875,47131,"High School","Middle School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,4400,0,0,7487,0,0,0,0
200627,1,"2011-12",1,"Single",28000,0,"Unknown","High School","Off Campus",7500,0,0,8162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200664,0,"2011-12",1,"Single",23743,0,"Middle School","Middle School","Off Campus",7500,0,0,9532,12500,0,0,5411,12500,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0
200815,1,"2011-12",1,"Single",34411,0,"College","College","Off Campus",7500,0,0,5100,12500,0,0,4800,10500,0,0,4995,0,0,0,0,0,0,0,0,0,0,0,0
200891,0,"2011-12",1,"Single",27808,0,"Unknown","High School","Off Campus",10500,0,0,0,10500,0,0,0,5000,0,0,8161,5500,0,0,5014,0,0,0,0,0,0,0,0
201122,0,"2012-13",1,"Single",4397,37492,"Unknown","High School","Off Campus",0,0,0,0,0,0,0,10940,0,0,0,9535,0,0,0,9342,5500,0,0,6664,0,0,0,5729.02
201125,0,"2011-12",1,"Single",0,37003,"College","Middle School","With Parent",5500,0,2000,5632,0,0,2000,12390,0,0,0,12451,0,0,0,12116,5500,0,0,8250,0,0,0,0
201500,0,"2015-16",1,"Single",0,32961,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,3150,5934,0,0,0
201520,0,"2015-16",3,"Single",22682,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,4530,12500,0,0,5724
201610,0,"2011-12",1,"Single",22545,0,"Unknown","Unknown","Off Campus",10500,0,0,6744,12500,0,0,4341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201741,1,"2012-13",1,"Single",34645,0,"High School","High School","Off Campus",0,0,0,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201872,1,"2011-12",1,"Single",0,0,"Middle School","Middle School","Off Campus",0,0,0,1974,0,0,0,0,0,0,0,0,10500,0,0,0,5250,0,0,0,12500,0,0,0
202068,0,"2011-12",1,"Married",16944,0,"High School","High School","Off Campus",7500,0,0,7762,10500,0,0,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202471,1,"2012-13",3,"Single",24940,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,5759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202558,0,"2011-12",3,"Single",66189,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202626,1,"2014-15",1,"Married",2075,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.71,0,0,0,0,0,0,0,0
202786,0,"2012-13",1,"Single",14443,0,"High School","High School","Off Campus",0,0,0,0,7500,0,0,5916,10500,0,0,3795,18028,0,0,3395,18734,0,0,392,0,0,0,0
203209,0,"2013-14",1,"Single",20229,0,"College","Unknown","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,1496,8500,0,0,690,0,0,0,0,0,0,0,0
